"","dpto","mpio","codmpio","anio","salida","llegada"
"26877","Santander","Tona",68820,2007,39,1
"26878","Santander","Tona",68820,2008,21,15
"26879","Santander","Tona",68820,2009,4,6
"26880","Santander","Tona",68820,2010,12,5
"26881","Santander","Tona",68820,2011,5,0
"26882","Santander","Tona",68820,2013,4,4
"26883","Santander","Tona",68820,2014,12,0
"26884","Santander","Tona",68820,2015,7,0
"26885","Santander","Tona",68820,2018,2,0
"26886","Santander","Valle de San José",68855,1991,4,4
"26887","Santander","Valle de San José",68855,1994,2,0
"26888","Santander","Valle de San José",68855,1998,3,11
"26889","Santander","Valle de San José",68855,2000,3,0
"26890","Santander","Valle de San José",68855,2002,14,2
"26891","Santander","Valle de San José",68855,2003,13,6
"26892","Santander","Valle de San José",68855,2004,1,6
"26893","Santander","Valle de San José",68855,2007,16,10
"26894","Santander","Valle de San José",68855,2008,16,18
"26895","Santander","Valle de San José",68855,2009,2,2
"26896","Santander","Vélez",68861,1969,2,0
"26897","Santander","Vélez",68861,1983,2,0
"26898","Santander","Vélez",68861,1985,19,15
"26899","Santander","Vélez",68861,1986,6,12
"26900","Santander","Vélez",68861,1988,25,21
"26901","Santander","Vélez",68861,1989,3,5
"26902","Santander","Vélez",68861,1990,4,2
"26903","Santander","Vélez",68861,1993,3,3
"26904","Santander","Vélez",68861,1994,4,6
"26905","Santander","Vélez",68861,1995,4,20
"26906","Santander","Vélez",68861,1997,15,16
"26907","Santander","Vélez",68861,1998,12,19
"26908","Santander","Vélez",68861,1999,16,9
"26909","Santander","Vélez",68861,2000,34,34
"26910","Santander","Vélez",68861,2001,48,43
"26911","Santander","Vélez",68861,2002,22,59
"26912","Santander","Vélez",68861,2003,43,38
"26913","Santander","Vélez",68861,2004,30,24
"26914","Santander","Vélez",68861,2005,43,23
"26915","Santander","Vélez",68861,2006,100,48
"26916","Santander","Vélez",68861,2007,72,175
"26917","Santander","Vélez",68861,2008,90,47
"26918","Santander","Vélez",68861,2009,27,35
"26919","Santander","Vélez",68861,2010,22,8
"26920","Santander","Vélez",68861,2011,5,4
"26921","Santander","Vélez",68861,2012,33,12
"26922","Santander","Vélez",68861,2013,18,16
"26923","Santander","Vélez",68861,2014,10,1
"26924","Santander","Vélez",68861,2015,4,16
"26925","Santander","Vélez",68861,2016,3,3
"26926","Santander","Vélez",68861,2018,4,1
"26927","Santander","Vetas",68867,1992,3,0
"26928","Santander","Vetas",68867,1994,11,2
"26929","Santander","Vetas",68867,1998,19,0
"26930","Santander","Vetas",68867,2000,8,0
"26931","Santander","Vetas",68867,2002,5,0
"26932","Santander","Vetas",68867,2004,8,0
"26933","Santander","Vetas",68867,2007,6,0
"26934","Santander","Vetas",68867,2008,10,0
"26935","Santander","Vetas",68867,2019,3,0
"26936","Santander","Villanueva",68872,1994,3,0
"26937","Santander","Villanueva",68872,2000,10,4
"26938","Santander","Villanueva",68872,2001,4,1
"26939","Santander","Villanueva",68872,2002,4,2
"26940","Santander","Villanueva",68872,2004,10,0
"26941","Santander","Villanueva",68872,2005,10,0
"26942","Santander","Villanueva",68872,2006,8,3
"26943","Santander","Villanueva",68872,2009,5,0
"26944","Santander","Villanueva",68872,2012,4,5
"26945","Santander","Villanueva",68872,2014,8,0
"26946","Santander","Villanueva",68872,2015,3,1
"26947","Santander","Zapatoca",68895,1970,3,0
"26948","Santander","Zapatoca",68895,1985,5,7
"26949","Santander","Zapatoca",68895,1986,5,4
"26950","Santander","Zapatoca",68895,1987,26,8
"26951","Santander","Zapatoca",68895,1988,6,7
"26952","Santander","Zapatoca",68895,1989,5,10
"26953","Santander","Zapatoca",68895,1990,22,11
"26954","Santander","Zapatoca",68895,1991,23,17
"26955","Santander","Zapatoca",68895,1992,50,21
"26956","Santander","Zapatoca",68895,1993,31,7
"26957","Santander","Zapatoca",68895,1994,23,11
"26958","Santander","Zapatoca",68895,1995,21,21
"26959","Santander","Zapatoca",68895,1996,29,23
"26960","Santander","Zapatoca",68895,1997,27,5
"26961","Santander","Zapatoca",68895,1998,5,5
"26962","Santander","Zapatoca",68895,1999,47,6
"26963","Santander","Zapatoca",68895,2000,72,0
"26964","Santander","Zapatoca",68895,2001,87,3
"26965","Santander","Zapatoca",68895,2002,103,27
"26966","Santander","Zapatoca",68895,2003,57,25
"26967","Santander","Zapatoca",68895,2004,26,5
"26968","Santander","Zapatoca",68895,2005,46,3
"26969","Santander","Zapatoca",68895,2006,27,1
"26970","Santander","Zapatoca",68895,2007,42,8
"26971","Santander","Zapatoca",68895,2008,34,8
"26972","Santander","Zapatoca",68895,2009,16,4
"26973","Santander","Zapatoca",68895,2011,2,0
"26974","Santander","Zapatoca",68895,2013,2,4
"26975","Santander","Zapatoca",68895,2015,1,4
"26976","Sucre","Buenavista",70110,1985,9,5
"26977","Sucre","Buenavista",70110,1987,3,1
"26978","Sucre","Buenavista",70110,1988,6,5
"26979","Sucre","Buenavista",70110,1989,1,4
"26980","Sucre","Buenavista",70110,1990,17,10
"26981","Sucre","Buenavista",70110,1991,8,12
"26982","Sucre","Buenavista",70110,1992,20,49
"26983","Sucre","Buenavista",70110,1993,46,24
"26984","Sucre","Buenavista",70110,1994,3,6
"26985","Sucre","Buenavista",70110,1995,23,43
"26986","Sucre","Buenavista",70110,1996,9,46
"26987","Sucre","Buenavista",70110,1997,199,486
"26988","Sucre","Buenavista",70110,1998,6,40
"26989","Sucre","Buenavista",70110,1999,13,53
"26990","Sucre","Buenavista",70110,2000,75,132
"26991","Sucre","Buenavista",70110,2001,116,163
"26992","Sucre","Buenavista",70110,2002,628,1566
"26993","Sucre","Buenavista",70110,2003,171,472
"26994","Sucre","Buenavista",70110,2004,380,655
"26995","Sucre","Buenavista",70110,2005,2737,3216
"26996","Sucre","Buenavista",70110,2006,236,269
"26997","Sucre","Buenavista",70110,2007,70,80
"26998","Sucre","Buenavista",70110,2008,93,151
"26999","Sucre","Buenavista",70110,2009,7,31
"27000","Sucre","Buenavista",70110,2010,46,40
"27001","Sucre","Buenavista",70110,2011,16,19
"27002","Sucre","Buenavista",70110,2012,24,0
"27003","Sucre","Buenavista",70110,2013,24,5
"27004","Sucre","Buenavista",70110,2014,18,5
"27005","Sucre","Buenavista",70110,2015,3,9
"27006","Sucre","Buenavista",70110,2016,5,4
"27007","Sucre","Buenavista",70110,2017,8,0
"27008","Sucre","Buenavista",70110,2018,12,39
"27009","Sucre","Buenavista",70110,2019,4,4
"27010","Sucre","Caimito",70124,1986,6,5
"27011","Sucre","Caimito",70124,1988,13,2
"27012","Sucre","Caimito",70124,1989,23,0
"27013","Sucre","Caimito",70124,1990,16,22
"27014","Sucre","Caimito",70124,1991,5,10
"27015","Sucre","Caimito",70124,1992,44,17
"27016","Sucre","Caimito",70124,1993,18,3
"27017","Sucre","Caimito",70124,1995,17,21
"27018","Sucre","Caimito",70124,1996,24,6
"27019","Sucre","Caimito",70124,1997,6,36
"27020","Sucre","Caimito",70124,1998,70,24
"27021","Sucre","Caimito",70124,1999,17,28
"27022","Sucre","Caimito",70124,2000,50,33
"27023","Sucre","Caimito",70124,2001,243,49
"27024","Sucre","Caimito",70124,2002,700,107
"27025","Sucre","Caimito",70124,2003,106,49
"27026","Sucre","Caimito",70124,2004,94,25
"27027","Sucre","Caimito",70124,2005,60,59
"27028","Sucre","Caimito",70124,2006,101,19
"27029","Sucre","Caimito",70124,2007,74,41
"27030","Sucre","Caimito",70124,2008,23,49
"27031","Sucre","Caimito",70124,2009,54,53
"27032","Sucre","Caimito",70124,2010,41,71
"27033","Sucre","Caimito",70124,2011,43,55
"27034","Sucre","Caimito",70124,2012,24,21
"27035","Sucre","Caimito",70124,2013,28,6
"27036","Sucre","Caimito",70124,2014,26,10
"27037","Sucre","Caimito",70124,2015,1,5
"27038","Sucre","Caimito",70124,2016,19,3
"27039","Sucre","Caimito",70124,2017,5,0
"27040","Sucre","Caimito",70124,2018,16,0
"27041","Sucre","Chalán",70230,1976,2,0
"27042","Sucre","Chalán",70230,1983,6,0
"27043","Sucre","Chalán",70230,1985,8,0
"27044","Sucre","Chalán",70230,1986,5,5
"27045","Sucre","Chalán",70230,1987,2,1
"27046","Sucre","Chalán",70230,1988,26,11
"27047","Sucre","Chalán",70230,1989,24,5
"27048","Sucre","Chalán",70230,1990,60,10
"27049","Sucre","Chalán",70230,1991,40,10
"27050","Sucre","Chalán",70230,1992,356,235
"27051","Sucre","Chalán",70230,1993,65,8
"27052","Sucre","Chalán",70230,1994,57,17
"27053","Sucre","Chalán",70230,1995,139,34
"27054","Sucre","Chalán",70230,1996,1039,296
"27055","Sucre","Chalán",70230,1997,304,148
"27056","Sucre","Chalán",70230,1998,541,165
"27057","Sucre","Chalán",70230,1999,297,115
"27058","Sucre","Chalán",70230,2000,1216,653
"27059","Sucre","Chalán",70230,2001,1324,478
"27060","Sucre","Chalán",70230,2002,1138,110
"27061","Sucre","Chalán",70230,2003,367,43
"27062","Sucre","Chalán",70230,2004,504,69
"27063","Sucre","Chalán",70230,2005,583,89
"27064","Sucre","Chalán",70230,2006,273,16
"27065","Sucre","Chalán",70230,2007,189,17
"27066","Sucre","Chalán",70230,2008,146,38
"27067","Sucre","Chalán",70230,2009,56,18
"27068","Sucre","Chalán",70230,2010,90,4
"27069","Sucre","Chalán",70230,2011,25,4
"27070","Sucre","Chalán",70230,2012,16,0
"27071","Sucre","Chalán",70230,2013,23,3
"27072","Sucre","Chalán",70230,2014,21,0
"27073","Sucre","Chalán",70230,2015,11,0
"27074","Sucre","Chalán",70230,2016,11,0
"27075","Sucre","Chalán",70230,2017,2,2
"27076","Sucre","Chalán",70230,2018,3,6
"27077","Sucre","Chalán",70230,2019,4,0
"27078","Sucre","Coloso",70204,1979,2,0
"27079","Sucre","Coloso",70204,1982,3,3
"27080","Sucre","Coloso",70204,1984,5,0
"27081","Sucre","Coloso",70204,1985,22,10
"27082","Sucre","Coloso",70204,1986,19,0
"27083","Sucre","Coloso",70204,1987,21,0
"27084","Sucre","Coloso",70204,1988,55,17
"27085","Sucre","Coloso",70204,1989,86,17
"27086","Sucre","Coloso",70204,1990,71,29
"27087","Sucre","Coloso",70204,1991,109,61
"27088","Sucre","Coloso",70204,1992,164,57
"27089","Sucre","Coloso",70204,1993,113,57
"27090","Sucre","Coloso",70204,1994,86,36
"27091","Sucre","Coloso",70204,1995,337,122
"27092","Sucre","Coloso",70204,1996,678,361
"27093","Sucre","Coloso",70204,1997,329,108
"27094","Sucre","Coloso",70204,1998,1437,337
"27095","Sucre","Coloso",70204,1999,1942,210
"27096","Sucre","Coloso",70204,2000,4541,704
"27097","Sucre","Coloso",70204,2001,4756,461
"27098","Sucre","Coloso",70204,2002,2428,576
"27099","Sucre","Coloso",70204,2003,1280,601
"27100","Sucre","Coloso",70204,2004,1792,576
"27101","Sucre","Coloso",70204,2005,1079,254
"27102","Sucre","Coloso",70204,2006,635,186
"27103","Sucre","Coloso",70204,2007,494,116
"27104","Sucre","Coloso",70204,2008,341,20
"27105","Sucre","Coloso",70204,2009,109,40
"27106","Sucre","Coloso",70204,2010,83,40
"27107","Sucre","Coloso",70204,2011,51,22
"27108","Sucre","Coloso",70204,2012,13,28
"27109","Sucre","Coloso",70204,2013,42,13
"27110","Sucre","Coloso",70204,2014,23,21
"27111","Sucre","Coloso",70204,2015,53,3
"27112","Sucre","Coloso",70204,2016,63,13
"27113","Sucre","Coloso",70204,2017,31,1
"27114","Sucre","Coloso",70204,2018,13,6
"27115","Sucre","Corozal",70215,1985,1,76
"27116","Sucre","Corozal",70215,1986,4,89
"27117","Sucre","Corozal",70215,1987,12,95
"27118","Sucre","Corozal",70215,1988,16,110
"27119","Sucre","Corozal",70215,1989,22,94
"27120","Sucre","Corozal",70215,1990,18,221
"27121","Sucre","Corozal",70215,1991,15,118
"27122","Sucre","Corozal",70215,1992,15,270
"27123","Sucre","Corozal",70215,1993,43,494
"27124","Sucre","Corozal",70215,1994,46,233
"27125","Sucre","Corozal",70215,1995,472,671
"27126","Sucre","Corozal",70215,1996,88,599
"27127","Sucre","Corozal",70215,1997,81,938
"27128","Sucre","Corozal",70215,1998,82,1380
"27129","Sucre","Corozal",70215,1999,60,831
"27130","Sucre","Corozal",70215,2000,168,3246
"27131","Sucre","Corozal",70215,2001,164,3451
"27132","Sucre","Corozal",70215,2002,201,3070
"27133","Sucre","Corozal",70215,2003,167,1443
"27134","Sucre","Corozal",70215,2004,209,2239
"27135","Sucre","Corozal",70215,2005,234,2036
"27136","Sucre","Corozal",70215,2006,205,1862
"27137","Sucre","Corozal",70215,2007,304,1889
"27138","Sucre","Corozal",70215,2008,157,1788
"27139","Sucre","Corozal",70215,2009,58,747
"27140","Sucre","Corozal",70215,2010,104,606
"27141","Sucre","Corozal",70215,2011,106,297
"27142","Sucre","Corozal",70215,2012,47,267
"27143","Sucre","Corozal",70215,2013,37,298
"27144","Sucre","Corozal",70215,2014,36,224
"27145","Sucre","Corozal",70215,2015,34,68
"27146","Sucre","Corozal",70215,2016,11,26
"27147","Sucre","Corozal",70215,2017,7,66
"27148","Sucre","Corozal",70215,2018,11,242
"27149","Sucre","Corozal",70215,2019,5,22
"27150","Sucre","Coveñas",70221,1975,3,0
"27151","Sucre","Coveñas",70221,1987,4,0
"27152","Sucre","Coveñas",70221,1991,5,5
"27153","Sucre","Coveñas",70221,1992,3,16
"27154","Sucre","Coveñas",70221,1994,18,67
"27155","Sucre","Coveñas",70221,1997,7,27
"27156","Sucre","Coveñas",70221,1998,7,11
"27157","Sucre","Coveñas",70221,1999,4,13
"27158","Sucre","Coveñas",70221,2000,5,68
"27159","Sucre","Coveñas",70221,2001,7,15
"27160","Sucre","Coveñas",70221,2002,17,80
"27161","Sucre","Coveñas",70221,2003,8,31
"27162","Sucre","Coveñas",70221,2004,32,36
"27163","Sucre","Coveñas",70221,2005,3,33
"27164","Sucre","Coveñas",70221,2006,15,20
"27165","Sucre","Coveñas",70221,2007,10,53
"27166","Sucre","Coveñas",70221,2008,31,28
"27167","Sucre","Coveñas",70221,2009,51,23
"27168","Sucre","Coveñas",70221,2010,31,15
"27169","Sucre","Coveñas",70221,2011,17,27
"27170","Sucre","Coveñas",70221,2012,6,35
"27171","Sucre","Coveñas",70221,2013,28,24
"27172","Sucre","Coveñas",70221,2014,11,17
"27173","Sucre","Coveñas",70221,2015,11,4
"27174","Sucre","Coveñas",70221,2016,44,23
"27175","Sucre","Coveñas",70221,2017,17,5
"27176","Sucre","Coveñas",70221,2018,5,7
"27177","Sucre","Coveñas",70221,2019,5,5
"27178","Sucre","El Roble",70233,1983,3,0
"27179","Sucre","El Roble",70233,1985,2,0
"27180","Sucre","El Roble",70233,1986,15,5
"27181","Sucre","El Roble",70233,1987,2,7
"27182","Sucre","El Roble",70233,1988,14,4
"27183","Sucre","El Roble",70233,1989,6,0
"27184","Sucre","El Roble",70233,1990,16,1
"27185","Sucre","El Roble",70233,1991,7,0
"27186","Sucre","El Roble",70233,1992,18,16
"27187","Sucre","El Roble",70233,1993,31,6
"27188","Sucre","El Roble",70233,1994,45,3
"27189","Sucre","El Roble",70233,1995,97,5
"27190","Sucre","El Roble",70233,1996,82,25
"27191","Sucre","El Roble",70233,1997,132,24
"27192","Sucre","El Roble",70233,1998,42,23
"27193","Sucre","El Roble",70233,1999,62,25
"27194","Sucre","El Roble",70233,2000,109,16
"27195","Sucre","El Roble",70233,2001,260,72
"27196","Sucre","El Roble",70233,2002,315,31
"27197","Sucre","El Roble",70233,2003,333,93
"27198","Sucre","El Roble",70233,2004,316,48
"27199","Sucre","El Roble",70233,2005,414,26
"27200","Sucre","El Roble",70233,2006,239,26
"27201","Sucre","El Roble",70233,2007,421,46
"27202","Sucre","El Roble",70233,2008,282,55
"27203","Sucre","El Roble",70233,2009,183,68
"27204","Sucre","El Roble",70233,2010,109,25
"27205","Sucre","El Roble",70233,2011,32,10
"27206","Sucre","El Roble",70233,2012,37,14
"27207","Sucre","El Roble",70233,2013,27,12
"27208","Sucre","El Roble",70233,2014,37,14
"27209","Sucre","El Roble",70233,2015,18,11
"27210","Sucre","El Roble",70233,2016,3,6
"27211","Sucre","El Roble",70233,2017,3,10
"27212","Sucre","El Roble",70233,2018,4,5
"27213","Sucre","Galeras",70235,1980,2,0
"27214","Sucre","Galeras",70235,1984,2,0
"27215","Sucre","Galeras",70235,1985,9,6
"27216","Sucre","Galeras",70235,1986,8,7
"27217","Sucre","Galeras",70235,1987,13,0
"27218","Sucre","Galeras",70235,1988,13,6
"27219","Sucre","Galeras",70235,1989,14,1
"27220","Sucre","Galeras",70235,1990,10,12
"27221","Sucre","Galeras",70235,1991,2,9
"27222","Sucre","Galeras",70235,1992,1,21
"27223","Sucre","Galeras",70235,1993,22,9
"27224","Sucre","Galeras",70235,1994,65,58
"27225","Sucre","Galeras",70235,1995,30,46
"27226","Sucre","Galeras",70235,1996,60,46
"27227","Sucre","Galeras",70235,1997,415,299
"27228","Sucre","Galeras",70235,1998,80,91
"27229","Sucre","Galeras",70235,1999,71,189
"27230","Sucre","Galeras",70235,2000,119,293
"27231","Sucre","Galeras",70235,2001,278,274
"27232","Sucre","Galeras",70235,2002,682,1234
"27233","Sucre","Galeras",70235,2003,1451,819
"27234","Sucre","Galeras",70235,2004,694,304
"27235","Sucre","Galeras",70235,2005,608,343
"27236","Sucre","Galeras",70235,2006,447,245
"27237","Sucre","Galeras",70235,2007,490,477
"27238","Sucre","Galeras",70235,2008,377,276
"27239","Sucre","Galeras",70235,2009,131,108
"27240","Sucre","Galeras",70235,2010,54,79
"27241","Sucre","Galeras",70235,2011,113,72
"27242","Sucre","Galeras",70235,2012,56,29
"27243","Sucre","Galeras",70235,2013,36,27
"27244","Sucre","Galeras",70235,2014,30,25
"27245","Sucre","Galeras",70235,2015,32,2
"27246","Sucre","Galeras",70235,2016,8,6
"27247","Sucre","Galeras",70235,2017,20,13
"27248","Sucre","Galeras",70235,2018,7,29
"27249","Sucre","Galeras",70235,2019,3,0
"27250","Sucre","Guaranda",70265,1983,7,0
"27251","Sucre","Guaranda",70265,1985,8,14
"27252","Sucre","Guaranda",70265,1986,17,0
"27253","Sucre","Guaranda",70265,1987,72,31
"27254","Sucre","Guaranda",70265,1988,25,8
"27255","Sucre","Guaranda",70265,1989,25,10
"27256","Sucre","Guaranda",70265,1990,22,42
"27257","Sucre","Guaranda",70265,1991,11,16
"27258","Sucre","Guaranda",70265,1992,31,16
"27259","Sucre","Guaranda",70265,1993,40,2
"27260","Sucre","Guaranda",70265,1994,16,21
"27261","Sucre","Guaranda",70265,1995,32,27
"27262","Sucre","Guaranda",70265,1996,32,27
"27263","Sucre","Guaranda",70265,1997,112,51
"27264","Sucre","Guaranda",70265,1998,304,441
"27265","Sucre","Guaranda",70265,1999,159,204
"27266","Sucre","Guaranda",70265,2000,515,595
"27267","Sucre","Guaranda",70265,2001,456,1606
"27268","Sucre","Guaranda",70265,2002,741,2305
"27269","Sucre","Guaranda",70265,2003,216,530
"27270","Sucre","Guaranda",70265,2004,185,357
"27271","Sucre","Guaranda",70265,2005,295,338
"27272","Sucre","Guaranda",70265,2006,255,218
"27273","Sucre","Guaranda",70265,2007,248,380
"27274","Sucre","Guaranda",70265,2008,176,307
"27275","Sucre","Guaranda",70265,2009,177,189
"27276","Sucre","Guaranda",70265,2010,142,143
"27277","Sucre","Guaranda",70265,2011,161,178
"27278","Sucre","Guaranda",70265,2012,165,63
"27279","Sucre","Guaranda",70265,2013,320,479
"27280","Sucre","Guaranda",70265,2014,165,348
"27281","Sucre","Guaranda",70265,2015,254,158
"27282","Sucre","Guaranda",70265,2016,172,177
"27283","Sucre","Guaranda",70265,2017,145,339
"27284","Sucre","Guaranda",70265,2018,65,294
"27285","Sucre","Guaranda",70265,2019,22,49
"27286","Sucre","La Unión",70400,1985,4,0
"27287","Sucre","La Unión",70400,1988,4,0
"27288","Sucre","La Unión",70400,1989,6,0
"27289","Sucre","La Unión",70400,1991,1,3
"27290","Sucre","La Unión",70400,1992,7,36
"27291","Sucre","La Unión",70400,1994,6,0
"27292","Sucre","La Unión",70400,1995,4,10
"27293","Sucre","La Unión",70400,1996,7,12
"27294","Sucre","La Unión",70400,1997,8,2
"27295","Sucre","La Unión",70400,1998,6,30
"27296","Sucre","La Unión",70400,1999,15,28
"27297","Sucre","La Unión",70400,2000,25,8
"27298","Sucre","La Unión",70400,2001,96,41
"27299","Sucre","La Unión",70400,2002,29,19
"27300","Sucre","La Unión",70400,2003,14,6
"27301","Sucre","La Unión",70400,2004,13,27
"27302","Sucre","La Unión",70400,2005,46,28
"27303","Sucre","La Unión",70400,2006,27,23
"27304","Sucre","La Unión",70400,2007,20,44
"27305","Sucre","La Unión",70400,2008,25,4
"27306","Sucre","La Unión",70400,2009,21,13
"27307","Sucre","La Unión",70400,2010,7,13
"27308","Sucre","La Unión",70400,2011,7,18
"27309","Sucre","La Unión",70400,2012,8,10
"27310","Sucre","La Unión",70400,2013,12,15
"27311","Sucre","La Unión",70400,2014,9,2
"27312","Sucre","La Unión",70400,2015,17,12
"27313","Sucre","La Unión",70400,2016,7,2
"27314","Sucre","La Unión",70400,2017,4,6
"27315","Sucre","La Unión",70400,2018,1,23
"27316","Sucre","Los Palmitos",70418,1965,2,0
"27317","Sucre","Los Palmitos",70418,1977,6,0
"27318","Sucre","Los Palmitos",70418,1980,2,0
"27319","Sucre","Los Palmitos",70418,1981,2,2
"27320","Sucre","Los Palmitos",70418,1984,6,0
"27321","Sucre","Los Palmitos",70418,1985,46,35
"27322","Sucre","Los Palmitos",70418,1986,20,16
"27323","Sucre","Los Palmitos",70418,1987,17,44
"27324","Sucre","Los Palmitos",70418,1988,8,13
"27325","Sucre","Los Palmitos",70418,1989,72,75
"27326","Sucre","Los Palmitos",70418,1990,96,46
"27327","Sucre","Los Palmitos",70418,1991,108,91
"27328","Sucre","Los Palmitos",70418,1992,216,100
"27329","Sucre","Los Palmitos",70418,1993,366,75
"27330","Sucre","Los Palmitos",70418,1994,98,114
"27331","Sucre","Los Palmitos",70418,1995,166,93
"27332","Sucre","Los Palmitos",70418,1996,270,207
"27333","Sucre","Los Palmitos",70418,1997,512,217
"27334","Sucre","Los Palmitos",70418,1998,578,216
"27335","Sucre","Los Palmitos",70418,1999,342,237
"27336","Sucre","Los Palmitos",70418,2000,1200,1035
"27337","Sucre","Los Palmitos",70418,2001,1875,1138
"27338","Sucre","Los Palmitos",70418,2002,1013,672
"27339","Sucre","Los Palmitos",70418,2003,497,362
"27340","Sucre","Los Palmitos",70418,2004,800,672
"27341","Sucre","Los Palmitos",70418,2005,797,572
"27342","Sucre","Los Palmitos",70418,2006,591,624
"27343","Sucre","Los Palmitos",70418,2007,795,597
"27344","Sucre","Los Palmitos",70418,2008,581,783
"27345","Sucre","Los Palmitos",70418,2009,221,118
"27346","Sucre","Los Palmitos",70418,2010,76,126
"27347","Sucre","Los Palmitos",70418,2011,110,112
"27348","Sucre","Los Palmitos",70418,2012,26,46
"27349","Sucre","Los Palmitos",70418,2013,115,79
"27350","Sucre","Los Palmitos",70418,2014,78,53
"27351","Sucre","Los Palmitos",70418,2015,23,31
"27352","Sucre","Los Palmitos",70418,2016,26,62
"27353","Sucre","Los Palmitos",70418,2017,5,23
"27354","Sucre","Los Palmitos",70418,2018,13,85
"27355","Sucre","Los Palmitos",70418,2019,4,4
"27356","Sucre","Majagual",70429,1985,6,13
"27357","Sucre","Majagual",70429,1986,16,6
"27358","Sucre","Majagual",70429,1987,5,0
"27359","Sucre","Majagual",70429,1988,23,3
"27360","Sucre","Majagual",70429,1989,33,30
"27361","Sucre","Majagual",70429,1990,52,11
"27362","Sucre","Majagual",70429,1991,46,30
"27363","Sucre","Majagual",70429,1992,40,10
"27364","Sucre","Majagual",70429,1993,38,26
"27365","Sucre","Majagual",70429,1994,68,26
"27366","Sucre","Majagual",70429,1995,126,53
"27367","Sucre","Majagual",70429,1996,153,83
"27368","Sucre","Majagual",70429,1997,447,139
"27369","Sucre","Majagual",70429,1998,468,252
"27370","Sucre","Majagual",70429,1999,333,178
"27371","Sucre","Majagual",70429,2000,575,525
"27372","Sucre","Majagual",70429,2001,515,447
"27373","Sucre","Majagual",70429,2002,633,230
"27374","Sucre","Majagual",70429,2003,257,110
"27375","Sucre","Majagual",70429,2004,300,23
"27376","Sucre","Majagual",70429,2005,311,64
"27377","Sucre","Majagual",70429,2006,254,59
"27378","Sucre","Majagual",70429,2007,289,40
"27379","Sucre","Majagual",70429,2008,198,45
"27380","Sucre","Majagual",70429,2009,186,90
"27381","Sucre","Majagual",70429,2010,267,46
"27382","Sucre","Majagual",70429,2011,147,18
"27383","Sucre","Majagual",70429,2012,127,17
"27384","Sucre","Majagual",70429,2013,207,47
"27385","Sucre","Majagual",70429,2014,160,109
"27386","Sucre","Majagual",70429,2015,158,23
"27387","Sucre","Majagual",70429,2016,88,69
"27388","Sucre","Majagual",70429,2017,178,80
"27389","Sucre","Majagual",70429,2018,170,187
"27390","Sucre","Majagual",70429,2019,49,19
"27391","Sucre","Morroa",70473,1980,11,0
"27392","Sucre","Morroa",70473,1982,3,0
"27393","Sucre","Morroa",70473,1985,20,0
"27394","Sucre","Morroa",70473,1986,2,0
"27395","Sucre","Morroa",70473,1987,6,4
"27396","Sucre","Morroa",70473,1988,15,0
"27397","Sucre","Morroa",70473,1989,23,7
"27398","Sucre","Morroa",70473,1990,43,11
"27399","Sucre","Morroa",70473,1991,80,10
"27400","Sucre","Morroa",70473,1992,104,35
"27401","Sucre","Morroa",70473,1993,70,15
"27402","Sucre","Morroa",70473,1994,93,36
"27403","Sucre","Morroa",70473,1995,102,23
"27404","Sucre","Morroa",70473,1996,381,214
"27405","Sucre","Morroa",70473,1997,145,54
"27406","Sucre","Morroa",70473,1998,478,175
"27407","Sucre","Morroa",70473,1999,376,195
"27408","Sucre","Morroa",70473,2000,750,427
"27409","Sucre","Morroa",70473,2001,1177,593
"27410","Sucre","Morroa",70473,2002,682,202
"27411","Sucre","Morroa",70473,2003,290,131
"27412","Sucre","Morroa",70473,2004,717,285
"27413","Sucre","Morroa",70473,2005,577,296
"27414","Sucre","Morroa",70473,2006,654,327
"27415","Sucre","Morroa",70473,2007,468,172
"27416","Sucre","Morroa",70473,2008,253,141
"27417","Sucre","Morroa",70473,2009,86,31
"27418","Sucre","Morroa",70473,2010,25,27
"27419","Sucre","Morroa",70473,2011,14,18
"27420","Sucre","Morroa",70473,2012,22,13
"27421","Sucre","Morroa",70473,2013,16,17
"27422","Sucre","Morroa",70473,2014,90,149
"27423","Sucre","Morroa",70473,2015,31,8
"27424","Sucre","Morroa",70473,2016,5,4
"27425","Sucre","Morroa",70473,2017,10,5
"27426","Sucre","Morroa",70473,2018,10,4
"27427","Sucre","Morroa",70473,2019,6,12
"27428","Sucre","Ovejas",70508,1970,1,0
"27429","Sucre","Ovejas",70508,1971,6,0
"27430","Sucre","Ovejas",70508,1973,8,0
"27431","Sucre","Ovejas",70508,1974,5,0
"27432","Sucre","Ovejas",70508,1976,6,0
"27433","Sucre","Ovejas",70508,1977,3,0
"27434","Sucre","Ovejas",70508,1980,10,0
"27435","Sucre","Ovejas",70508,1981,1,0
"27436","Sucre","Ovejas",70508,1982,5,0
"27437","Sucre","Ovejas",70508,1984,2,0
"27438","Sucre","Ovejas",70508,1985,80,15
"27439","Sucre","Ovejas",70508,1986,28,3
"27440","Sucre","Ovejas",70508,1987,64,7
"27441","Sucre","Ovejas",70508,1988,85,22
"27442","Sucre","Ovejas",70508,1989,93,9
"27443","Sucre","Ovejas",70508,1990,204,31
"27444","Sucre","Ovejas",70508,1991,214,54
"27445","Sucre","Ovejas",70508,1992,427,169
"27446","Sucre","Ovejas",70508,1993,360,142
"27447","Sucre","Ovejas",70508,1994,356,145
